"ObsoleteRef","Reason","Details"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\README_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_analysis_plan.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\README_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_analysis_plan.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\README_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_analysis_plan.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\README_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_analysis_plan.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\README_PROJETS_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_analysis_plan.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\guides\guide_utilisation.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCOMPAGNEMENT_ETUDIANTS.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\ACCUEIL_ETUDIANTS_SYNTHESE.md"
"tests/unit/project_core/utils/test_file_utils.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\SUIVI_PROJETS_ETUDIANTS.md"
"services/web_api/tests/test_endpoints.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"services/web_api/tests/test_services.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"services/web_api/tests/test_endpoints.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"tests/unit/argumentation_analysis/logic/test_my_module.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"argumentation_analysis/tests/run_fixed_tests.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\reports\etat_depot_couverture_tests.md"
"argumentation_analysis/tests/update_rapport_suivi.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\reports\etat_depot_couverture_tests.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\logique_definitions_par_defaut.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_analysis_plan.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_completion_report.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\reports\etat_depot_couverture_tests.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\_archives\mission_optimisation_tests\rapport_corrections_tests_finales.md"
"argumentation_analysis/tests/test_async_communication_timeout_fix.py","Aucun fichier markdown ne contient cette référence.",""
"argumentation_analysis/tests/test_mock_communication.py","Aucun fichier markdown ne contient cette référence.",""
"tests/scripts/test_script_name.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\scripts\README.md"
"../tests/README.md","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\index.md"
"../tests/README.md","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\architecture\current_state_analysis.md"
"../tests/README.md","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\scripts\README.md"
"tests/requirements-test.txt","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\services\README.md"
"tests/test_basic.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\services\README.md"
"tests/test_endpoints.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"tests/test_endpoints.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\services\README.md"
"tests/test_services.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\projets\sujets\aide\FAQ_DEVELOPPEMENT.md"
"tests/test_services.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\services\README.md"
"tests/requirements-test.txt","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\services\README.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot6_analysis_plan.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot6_completion_report.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\BEST_PRACTICES.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_INTEGRATION_TESTS.md"
"tests/unit/mon_module/test_ma_fonction.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README.md"
"tests/unit/mon_module/test_ma_fonction.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README.md"
"../docs/tests/plan_action_tests.md","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_FUNCTIONAL_TESTS.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_INTEGRATION_TESTS.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot7_completion_report.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_FUNCTIONAL_TESTS.md"
"tests/utils/test_helpers.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_INTEGRATION_TESTS.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot6_analysis_plan.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot6_completion_report.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\BEST_PRACTICES.md"
"tests/integration/test_tactical_operational_integration.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_INTEGRATION_TESTS.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_analysis_plan.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_completion_report.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_analysis_plan.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_completion_report.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\planning_and_reports\rapport_corrections_appliquees.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_tactical_resolver.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_analysis_plan.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_completion_report.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_analysis_plan.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_completion_report.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_informal_definitions.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_completion_report.md"
"tests/test_informal_definitions.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/mocks/numpy_mock.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_analysis_plan.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_completion_report.md"
"tests/test_tactical_coordinator.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_analysis_plan.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot3_completion_report.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\planning_and_reports\rapport_corrections_appliquees.md"
"tests/test_tactical_monitor.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_tactical_resolver.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_analysis_plan.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_completion_report.md"
"tests/test_extract_agent_adapter.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_analysis_plan.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot1_completion_report.md"
"tests/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_informal_definitions.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_completion_report.md"
"tests/test_informal_definitions.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tests\README_TESTS_UNITAIRES.md"
"tests/test_bias_detector_agent.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tutorials\04_ajout_nouvel_agent.md"
"tests/test_operational_agents_integration.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tutorials\04_ajout_nouvel_agent.md"
"tests/tools/test_rhetorical_tools_performance.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tutorials\05_extension_outils_analyse.md"
"tests/tools/test_enhanced_complex_fallacy_analyzer.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\tutorials\05_extension_outils_analyse.md"
"./performance_tests/rapport_synthese_manuel.md","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\_archives\backup_20250516_005506\README.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\logique_definitions_par_defaut.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_analysis_plan.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\cleaning_reports\lot2_completion_report.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\docs\reports\etat_depot_couverture_tests.md"
"tests/test_load_extract_definitions.py","Fichier de test non trouvé","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\_archives\mission_optimisation_tests\rapport_corrections_tests_finales.md"
"tests/test_numpy_rec_mock.py","Plusieurs fichiers de test trouvés","Dans le fichier markdown : D:\2025-Epita-Intelligence-Symbolique-4\_archives\mission_optimisation_tests\rapport_corrections_tests_finales.md"
